WARD_NO,WARD_NAME,POP_TOTAL,AREA_SQ_KM,zone_name,Zone,geometry,POP_DENSITY,BUILT_INTENSITY,FAR_PROXY,WUFI,AREA_M2,POP_PER_HECTARE,LOG_POP,SQRT_POP,AREA_RANK,POP_RANK,DENSITY_RANK,WUFI_RANK,DENSITY_X_WUFI,AREA_X_POP,LOW_DENSITY_FLAG,HIGH_WUFI_FLAG,PERCENTILE_WUFI,PERCENTILE_POP,NORMALIZED_AREA,NORMALIZED_POP,NORMALIZED_DENSITY,COMPOSITE_SCORE,COMPOSITE_RANK
174.0,HSR Layout,24749.0,6.98,Bommanahalli,BOMANAHALLI,"POLYGON ((788085.7204850537 1427344.8474440977, 788015.433380987 1427339.1921480924, 787936.2594929133 1427344.039508097, 787880.514468862 1427351.3106761042, 787823.9617648069 1427361.8130761136, 787756.0982127445 1427373.9316041248, 787743.9799407325 1427387.6660041376, 787704.392868697 1427444.2187081906, 787660.7663726554 1427461.1845962065, 787575.1295085754 1427499.9637322421, 787491.9159404974 1427533.087572273, 787483.8370924894 1427533.087572273, 787453.1368044601 1427506.4267082484, 787435.362980443 1427561.3637962993, 787422.4367724324 1427654.272084386, 787420.8209004321 1427730.214484457, 787413.5499884234 1427804.5410125263, 787417.5894124289 1427865.941076583, 787435.5821164453 1427951.9621966635, 787441.8932844512 1427984.3600206932, 787399.3972844111 1427984.780884694, 787355.2185963697 1427985.2017486943, 787352.2730603678 1427992.7749967014, 787311.8811243301 1427994.8788047035, 787302.2038123206 1427993.1958607018, 787302.2038123212 1428004.9769807127, 787274.0133482937 1428013.3922127204, 787235.3043562579 1428024.7522127312, 787213.0041962375 1428028.5392207347, 787175.5575402017 1428032.7465807386, 787150.9915241785 1428038.6560847438, 787117.7197161485 1428046.6235727514, 787063.0457960959 1428059.010388763, 787005.5530600427 1428071.7865807747, 786948.0605799893 1428084.5627727867, 786896.9558119413 1428094.1448527956, 786828.2840678754 1428108.5179728095, 786746.8363878003 1428132.4731728316, 786698.9257317563 1428142.0555088404, 786662.1943397213 1428148.4434768462, 786607.8957156707 1428153.2345168507, 786553.5970916203 1428161.2194128581, 786515.2687715839 1428169.2048208655, 786443.4029155162 1428178.7866448746, 786389.1042914664 1428181.9810128778, 786369.9401314487 1428186.7717968822, 786339.5967074202 1428197.9508048922, 786278.9101153634 1428221.9062609149, 786224.6114913132 1428242.6676049337, 786155.9397472481 1428273.0107729621, 786095.2531551921 1428293.7721169817, 786026.5814111279 1428328.9065810146, 785965.8748510694 1428350.8183890346, 785952.615843059 1428355.6040530386, 785904.2249310128 1428341.7782610264, 785824.7254109385 1428317.582677004, 785752.1391708716 1428279.5613009685, 785679.5526748037 1428276.1047889653, 785672.3222107966 1428276.1047889653, 785675.4177627999 1428212.4265809061, 785676.9655387996 1428148.9690448467, 785667.6788827919 1428097.8934607997, 785677.9972188009 1428028.760916735, 785658.9085787826 1427999.3536847073, 785654.2652507797 1427985.9397966948, 785652.2016347771 1427978.7170126885, 785645.4946907717 1427981.2967246906, 785614.0238427415 1427974.589780685, 785587.712418717 1427954.4692046659, 785510.2598746442 1427944.4304206567, 785474.725026611 1428001.7329487095, 785373.1083865159 1428167.3134928637, 785330.0837464749 1428237.051220929, 785290.5448024392 1428301.1387729885, 785210.7032663634 1428428.1595731073, 785129.9544662896 1428560.6242132299, 785049.2056662133 1428690.3668053513, 784968.9102421377 1428821.4700374734, 784863.2109140388 1428992.9480536324, 784787.4520659692 1429113.164117745, 784763.8626899465 1429154.4459097832, 784739.3657939236 1429196.6349658223, 784654.987681845 1429346.7915099624, 784601.0039377948 1429441.1497820506, 784600.8129617934 1429441.5184220509, 784597.5799377915 1429447.7591900562, 784597.2735057907 1429448.3508060568, 784595.773857789 1429451.24539806, 784601.3874257948 1429454.8176220628, 784605.2944977991 1429447.9376220566, 784622.3361618147 1429453.618006062, 784667.5524178552 1429462.6612060706, 784696.6918738834 1429467.6852060752, 784731.8601299154 1429474.7188060817, 784776.7412819595 1429483.0923100894, 784796.8375379776 1429486.4418140925, 784817.6034899971 1429488.4514140943, 784850.0921940256 1429490.1261660957, 784881.9112020566 1429490.4610140964, 784905.0216020772 1429489.456214095, 784926.7923540992 1429486.1067100924, 784960.2858581294 1429477.3986140836, 785046.029218211 1429450.2687580592, 785133.1124822926 1429425.4836060358, 785187.0370903432 1429409.4068060208, 785205.123490359 1429404.7173980165, 785217.5161943687 1429400.698198013, 785226.5593943797 1429398.6885980107, 785238.9520983903 1429397.68379801, 785273.4504024232 1429395.3393500075, 785381.6344665245 1429390.650198003, 785511.5892826464 1429384.956245998, 785538.0491866712 1429382.276949996, 785595.9929947231 1429376.5829979903, 785698.14825882 1429367.204693981, 785777.8628188947 1429360.506197975, 785908.487587017 1429349.4531419652, 786037.7727071368 1429338.4003419548, 786120.8367712151 1429329.357141946, 786198.5417312881 1429318.304085936, 786255.4807393418 1429314.284885932, 786269.5479393549 1429314.284885932, 786277.9211873629 1429314.284885932, 786278.5911393636 1429371.2238939845, 786284.9547873691 1429509.552214114, 786289.4071393711 1429687.6368222798, 786294.8627553778 1429763.0234463504, 786301.7017953839 1429801.2808543856, 786321.6367714035 1429871.9038304517, 786324.9739874068 1429885.4746464642, 786340.2192994212 1429933.580374509, 786363.6648034411 1429981.1410785534, 786400.1727074755 1430054.1571426215, 786440.8257635146 1430147.8700387087, 786461.2952675344 1430189.7398627477, 786514.0596835827 1430172.0290147308, 786560.7389796253 1430154.1640547144, 786584.9430116501 1430144.9434467058, 786595.316131659 1430142.0621667027, 786603.3842276663 1430141.4859107025, 786610.875811672 1430140.909398702, 786620.6726756812 1430142.062166703, 786632.1985636938 1430144.9434467058, 786695.5900517537 1430164.5371747238, 786775.693987828 1430185.8599267437, 786903.0532199459 1430223.3186147788, 786979.1231080163 1430249.8279268031, 786997.564324036 1430256.1669988094, 787014.2767720512 1430261.3535588144, 787029.2601960651 1430264.2348388166, 787052.8879720856 1430266.5401188189, 787077.6682601112 1430267.1163748193, 787100.143524131 1430267.1163748195, 787148.551588177 1430268.2688868206, 787202.7224682269 1430271.7266788238, 787279.368612297 1430280.9472868324, 787338.1497963535 1430285.557590837, 787392.3209324025 1430290.7441508414, 787447.6445804564 1430294.7781988455, 787475.3064044828 1430294.7781988457, 787515.0698605198 1430290.167894841, 787554.2575725546 1430280.9472868324, 787568.6647405701 1430275.760726828, 787580.1903725809 1430271.7266788238, 787610.157220609 1430265.3876068178, 787643.5818606403 1430260.2007908132, 787690.2614126835 1430255.5907428088, 787711.5839087034 1430252.1329508054, 787719.5618927109 1430251.1424868049, 787725.7609327158 1430250.3424868037, 787729.6109167202 1430249.8458468036, 787733.8249327246 1430249.197398803, 787736.7423087261 1430247.252566801, 787738.687396728 1430244.010838798, 787739.9837807291 1430240.7693667947, 787739.47126873 1430226.5718627814, 787730.2591087207 1430172.3712867312, 787724.1000047144 1430140.2793827015, 787721.1826287115 1430125.3678946872, 787719.2377967101 1430114.022230677, 787717.292708708 1430102.352214666, 787715.9960687073 1430092.3031906562, 787715.3476207049 1430074.47458264, 787716.9686127082 1430038.816598607, 787719.8859887107 1429975.280982548, 787721.8308207126 1429924.7120225006, 787722.479268713 1429915.6355424921, 787722.8036207136 1429911.4212704878, 787724.7484527156 1429908.827990486, 787728.3140207184 1429906.5588064836, 787733.5005807225 1429905.9106144828, 787762.9994607496 1429903.3173344806, 787845.9846768292 1429892.6198624705, 787875.8076528569 1429890.0265824683, 787892.015780872 1429890.3509344687, 787907.2513648854 1429890.674774469, 787928.6457969043 1429889.0540384671, 787941.6121969185 1429887.433302466, 787947.4472049237 1429886.1366624646, 787950.6889329264 1429883.5433824623, 787951.9855729281 1429879.329366458, 787952.3339889285 1429875.1762784547, 787952.1517169289 1429869.5237984492, 787952.1517169266 1429865.8770784459, 787952.1517169281 1429862.047830442, 787952.1517169271 1429860.2245984406, 787952.3339889266 1429858.4011104389, 787952.516516929 1429856.7598944376, 787954.7045489307 1429855.6660064363, 787956.1632369305 1429854.9364064357, 787959.9924849351 1429854.3895904345, 787965.4760049406 1429854.0962144353, 788082.16285305 1429845.5581024268, 788301.3062772537 1429686.1812062785, 788699.7490296271 1429404.4250460162, 788881.8943097969 1429603.6465502013, 788944.5067898568 1429825.6359264082, 788947.3527418573 1429896.7865184743, 788947.3527418588 1429926.2303585021, 788868.6294137851 1429946.6169185205, 788792.6429817139 1429962.9261665363, 788783.3762937062 1429964.779606538, 788778.187173699 1429966.262102539, 788775.9630456986 1429968.4859745414, 788772.9977976962 1429972.9339745454, 788770.402981692 1429977.0115425491, 788769.6616056912 1429980.3474785525, 788777.0751097 1430000.363350571, 788805.8443897257 1430077.5150946425, 788806.9149817262 1430080.4465506454, 788827.4856057465 1430136.7683426978, 788850.0962937686 1430217.5734627733, 788880.1199737969 1430314.3173988634, 788904.6624378187 1430420.4539749625, 788940.5674618507 1430509.597783045, 788987.1970938968 1430625.367383153, 788999.7101179068 1430650.3621991766, 789009.5945339159 1430661.564759187, 789018.1610619256 1430674.7438951991, 789020.3286139262 1430689.2263272123, 789031.386021937 1430696.3674472189, 789060.8536699644 1430675.9550312, 789089.6918139916 1430675.9550312, 789123.0885500232 1430675.9550312, 789142.733734041 1430675.9550312, 789157.4675580547 1430676.937303201, 789163.3609340609 1430678.901847203, 789172.2013820694 1430683.8129512074, 789187.9174780832 1430703.458135226, 789205.5981181005 1430739.8014312598, 789236.047782128 1430825.2578153391, 789255.5931261459 1430881.161815391, 789256.6998141471 1430903.7072234126, 789257.8118781501 1430909.2672874173, 789263.0939261524 1430925.3911914325, 789268.3759741598 1430934.843223441, 789271.1558781622 1430938.7351914449, 789272.8239741633 1430944.2949994502, 789283.3343101739 1430963.7863274678, 789289.2276861779 1430978.519895482, 789297.3313661858 1430984.4135274875, 789309.1183741975 1430991.7804394944, 789327.5759742153 1431000.5113195025, 789350.5745022357 1431009.2135275109, 789390.9774462739 1431019.46965552, 789440.3931263195 1431021.0235755215, 789500.6867583771 1431016.0510315169, 789534.5629824064 1431017.294167518, 789578.0737664492 1431019.7804395205, 789590.1515904609 1431020.377431521, 789617.2148864842 1431015.4850155164, 789634.3412865023 1431010.6896235114, 789633.4754945012 1430930.5838954367, 789639.480230507 1430884.5051753945, 789638.8384385062 1430882.2585193922, 789642.0212865091 1430781.5982952984, 789645.1972225113 1430775.8813032932, 789643.2918145098 1430746.660695266, 789638.2099585056 1430618.979671147, 789638.8450945062 1430608.8162151375, 789638.8450945062 1430603.7343591328, 789642.6564225084 1430598.0173671276, 789515.6082303904 1430276.668502828, 789471.0795903485 1430216.4237667723, 789404.2861182853 1430106.4110946697, 789312.6091901986 1430019.9726945888, 789166.4818300622 1429867.7133664472, 789093.4486139955 1429767.292502354, 788983.4024058923 1429577.5578461771, 788937.8661498488 1429573.7634141734, 788861.9723897786 1429349.8763099648, 788778.4889977013 1429334.6978139514, 788774.6943096975 1429300.545365919, 788774.6943096975 1429251.2144218734, 788748.1314936727 1429122.1947737534, 788668.4427895988 1428848.9769814985, 788326.9206132783 1428837.5929174882, 788175.1328371372 1428275.9783249649, 788091.6497010586 1427953.4295886646, 788095.4443890629 1427915.4824526294, 788122.0072050872 1427873.7411405903, 788220.6690931797 1427756.1055564808, 788231.326373189 1427746.6663244718, 788269.4161012257 1427702.644820431, 788310.0128372628 1427671.136852402, 788343.3386612949 1427652.353364384, 788356.0631413067 1427617.815636352, 788344.7341172937 1427598.0089163336, 788339.4001012894 1427538.7426122783, 788318.3947892708 1427514.5058122561, 788294.9659252486 1427541.9743562816, 788276.384165231 1427541.9743562816, 788256.1867892123 1427540.3584842798, 788231.9497331899 1427535.5111242752, 788214.176165174 1427520.1611082614, 788206.097061165 1427479.7661002232, 788219.8314611791 1427427.2528201742, 788216.5997171758 1427390.0895561397, 788213.3682291729 1427369.0842441204, 788176.2049651365 1427386.8580681372, 788161.6628851228 1427388.4736841386, 788145.5046771084 1427385.2421961357, 788084.1046130515 1427375.5474761263, 788085.7204850537 1427344.8474440977))",3545.7020057306586,59.54579754886703,3.545702005730659,13.097698349747247,6980000.0,35.45702005730659,10.116580767996837,157.31814898478814,168.0,53.0,33.0,203.0,46440.53530915395,172748.02000000002,1,0,18.218623481781375,21.45748987854251,0.00019313913053801846,0.31581381902283895,0.031206295848925602,0.159332366123079,163.0
175.0,Bommanahalli,24307.0,1.85,Bommanahalli,BOMANAHALLI,"POLYGON ((785510.2598746442 1427944.4304206567, 785525.0835546589 1427920.5266766343, 785483.13206662 1427927.9376206414, 785400.2425945421 1427929.8212686426, 785324.8887384713 1427937.3566286499, 785336.1916504827 1427975.0336846851, 785290.9794904391 1427978.8014926885, 785223.1609943763 1427988.220756697, 785127.0844502859 1428020.246100727, 785108.2461782685 1427971.2661326812, 785104.4783702651 1427941.1244366537, 785104.4783702656 1427915.2989006294, 785039.310498205 1427946.7188046586, 785023.4297941887 1427942.1817166547, 784985.6188501522 1427924.7883086381, 784956.8823381256 1427911.1762766254, 784916.0462420878 1427906.639188621, 784890.3346260653 1427905.8829646206, 784830.5931860077 1427882.4400205987, 784772.3639379551 1427864.2906445817, 784754.2145619367 1427815.8923085365, 784724.8480339106 1427758.545492483, 784700.6488658879 1427705.1057484336, 784663.3417298526 1427653.6825163858, 784617.9685458108 1427592.1764683283, 784588.7279697834 1427549.8279242895, 784552.9704017495 1427488.6928202321, 784544.1512017407 1427461.1333962064, 784548.5608017463 1427456.7237962023, 784536.9857617351 1427428.0620361755, 784525.4109777244 1427399.9514441495, 784512.7336017119 1427363.022164115, 784495.0954576952 1427322.2341960773, 784487.3788496885 1427300.1867080566, 784479.1110736805 1427275.3831240335, 784469.7409616724 1427240.658260001, 784459.2682576624 1427194.358611958, 784451.3238096533 1427164.2750279298, 784441.8282576452 1427149.082195916, 784429.4841936348 1427132.9398599004, 784414.2911056199 1427118.6965318872, 784405.745057611 1427091.1593798618, 784377.2584015839 1427025.640275801, 784355.4187855651 1426958.221907738, 784340.2262095497 1426887.9550276727, 784306.0420175184 1426723.6821315193, 784288.9501775035 1426595.4924354006, 784321.2348495328 1426588.845395394, 784336.4276815461 1426584.0976193896, 784341.1754575518 1426576.5013313824, 784346.8729935577 1426547.065171355, 784349.7215055577 1426472.0505152852, 784351.6205135598 1426393.2375872117, 784343.0747215528 1426349.557843171, 784331.6799055409 1426313.4748991372, 784321.505441534 1426293.6215871188, 784312.5971535253 1426287.079251113, 784278.0909134932 1426249.800531078, 784266.9997134823 1426235.9363390657, 784257.7570894735 1426224.2289470546, 784254.9840974703 1426220.5317950507, 784251.5954254667 1426214.3701310453, 784242.6605134599 1426184.4852030175, 784232.8016974493 1426152.4439869872, 784226.9480014448 1426138.888018975, 784222.634657439 1426131.4939709674, 784217.6953934368 1426123.8838589613, 784204.7656014244 1426087.744850927, 784195.253409415 1426054.278738896, 784191.3081934109 1426032.9954108763, 784185.6505934063 1426005.2826428504, 784054.4104012824 1426029.5583548732, 784046.9288012767 1425999.6319548453, 783994.858401228 1426012.6495548573, 783970.5798732035 1426012.649554857, 783934.1625931719 1426014.3834428587, 783887.4131531265 1426031.1655228746, 783891.0870091314 1426059.9440189016, 783898.6835531374 1426138.757202975, 783824.6184010687 1426152.0510269871, 783819.8706250642 1426090.32993893, 783819.870625064 1426065.6415549067, 783819.4528330637 1426054.7848508963, 783774.6190410219 1426066.4085309075, 783715.6573769671 1426075.0792509154, 783656.6959689104 1426075.0792509157, 783592.531872852 1426075.0792509157, 783520.2131527844 1426072.482386913, 783513.363872776 1426204.8996670363, 783513.3638727773 1426252.843859081, 783524.7791687876 1426330.4679231537, 783549.89276881 1426456.0359232705, 783606.969248865 1426440.0546112554, 783632.0828488875 1426483.4327872957, 783716.5559369677 1426547.3582913557, 783793.4936650399 1426679.6483394785, 783792.448161039 1426687.751251486, 783701.5054409518 1426706.235219503, 783714.5680969656 1426785.5435075776, 783728.5636169782 1426814.4676676039, 783736.0280649853 1426861.1198276477, 783743.492256993 1426959.0889797388, 783790.1444170347 1426950.6914117308, 783834.9303370789 1426958.155859738, 783833.5338570769 1427025.1802438004, 783918.582177157 1427024.5548357998, 783950.6269771862 1427022.5357637978, 783947.5667531833 1426989.984083768, 783940.3636811771 1426913.369939696, 784004.7305292375 1426907.8364996905, 784021.5382092511 1426906.8386116899, 784021.0564172531 1426929.1305797107, 784019.7405772505 1426989.9840837673, 784017.805985248 1427079.4512198512, 784080.3196493059 1427086.915411858, 784112.0431693355 1427294.9832520518, 784116.7082573418 1427302.4474440585, 784145.6324173685 1427308.9787720647, 784174.5565773955 1427308.0456520638, 784185.7529934044 1427306.1796680621, 784202.7836494216 1427306.2247240623, 784207.0703694269 1427307.3831240633, 784209.1521614284 1427308.2939720638, 784216.8283214351 1427314.2787400696, 784227.626913444 1427323.6462920785, 784229.6413774472 1427324.0141640785, 784229.9700814474 1427324.2988360787, 784235.3030734516 1427326.7689800814, 784240.7673934582 1427328.8505160834, 784250.3952974654 1427330.802004085, 784265.4744654811 1427332.5371720863, 784284.2536014983 1427335.7253960897, 784289.9544655018 1427335.7253960893, 784290.0630095038 1427335.7187400896, 784312.8918095249 1427612.8116043475, 784291.5954255053 1427611.959380347, 784253.7814094702 1427619.7829963542, 784168.9586253909 1427623.4130763577, 784233.338017449 1427796.9588045191, 784263.1955534781 1427787.6283725107, 784274.3919694893 1427851.0749005692, 784318.2450255302 1427926.65122064, 784330.3743055421 1427963.0395726738, 784341.5707215518 1427976.1022286862, 784370.4951375772 1428065.6740687697, 784406.3415376111 1428056.600404761, 784445.4596176485 1428052.6884687576, 784488.489377688 1428046.1689167512, 784510.6561617096 1428274.356820964, 784516.4502097145 1428272.6185809618, 784534.6873937321 1428274.282324964, 784547.8109777432 1428275.975508965, 784557.5479377538 1428281.4789969705, 784565.1680337605 1428289.9459409784, 784574.48182577 1428292.0628049804, 784587.6054097816 1428291.2162129798, 784605.3861457991 1428289.0993489774, 784621.899169814 1428288.2450769765, 784621.8991698138 1428298.5966929866, 784622.4137298141 1428320.892501007, 784621.8966098131 1428355.564629039, 784584.7208017778 1428349.678421034, 784569.8249297654 1428347.944277032, 784550.7744337477 1428349.2145490337, 784554.5844817504 1428372.498517055, 784554.5844817508 1428411.4463570912, 784538.9206097362 1428412.7163730925, 784543.5775057409 1428459.2843091357, 784541.0374737383 1428460.1311571368, 784498.8453456984 1428459.6734291362, 784464.0795216649 1428463.31810114, 784466.0420176676 1428485.1871571601, 784447.5378256505 1428489.3927251636, 784410.2486096146 1428496.1214291705, 784403.5196496106 1428479.579733155, 784379.9686735868 1428470.047061146, 784369.8753615778 1428509.579093183, 784368.6135375772 1428536.9152852083, 784368.9875535769 1428572.4288852413, 784371.2303695801 1428630.3719252953, 784374.5947215823 1428651.3063253148, 784380.9499215886 1428674.8573013367, 784389.1741775959 1428694.296149355, 784396.2768976025 1428711.8661973714, 784403.7533776098 1428721.2117333799, 784411.2298576173 1428723.8285653824, 784419.8278736235 1428726.0713813845, 784425.0612816301 1428730.5575253891, 784425.8090576308 1428734.669397392, 784430.2949456344 1428753.7344854102, 784433.6592976376 1428791.4911574454, 784432.9117776365 1428802.7060054562, 784432.1640016362 1428814.668373467, 784430.6687056345 1428829.6213334808, 784432.164001635 1428845.3220694955, 784433.2855376357 1428852.4247895023, 784434.7808336391 1428859.5275095087, 784440.0144976439 1428867.7517655161, 784449.7340496536 1428884.9477975324, 784449.7340496521 1428891.3027415383, 784422.0246096256 1428923.5280215684, 784420.4814416256 1428930.0158295743, 784446.928801649 1428940.0349015836, 784470.4208976724 1428951.140181594, 784481.5261776831 1428956.2658135984, 784484.9432656863 1428959.6829016022, 784486.2248016878 1428964.3812696063, 784486.2248016864 1428969.0796376106, 784486.6518096873 1428984.0292696247, 784486.2248016864 1428991.2904536312, 784483.6619856844 1428997.270357637, 784478.1093456795 1429004.1045336435, 784474.6920016755 1429007.948373647, 784462.0264016628 1429017.3666136556, 784427.8742096329 1429054.36475769, 784501.6014417022 1429099.7817177325, 784528.9376337256 1429113.877077746, 784537.0533457336 1429117.2939097486, 784545.5958097426 1429117.7211737493, 784552.8569937481 1429117.7211737488, 784555.8468177528 1429118.5754457498, 784558.8368977548 1429121.9925337534, 784560.5454417565 1429126.6909017575, 784561.3997137574 1429157.871445787, 784563.1082577595 1429219.3782618442, 784561.3997137577 1429233.4736218567, 784559.6911697562 1429286.0104539061, 784553.7112657499 1429321.8896219393, 784597.5799377915 1429447.7591900562, 784600.8129617934 1429441.5184220509, 784601.0039377948 1429441.1497820506, 784654.987681845 1429346.7915099624, 784739.3657939236 1429196.6349658223, 784763.8626899465 1429154.4459097832, 784787.4520659692 1429113.164117745, 784863.2109140388 1428992.9480536324, 784968.9102421377 1428821.4700374734, 785049.2056662133 1428690.3668053513, 785129.9544662896 1428560.6242132299, 785210.7032663634 1428428.1595731073, 785290.5448024392 1428301.1387729885, 785330.0837464749 1428237.051220929, 785373.1083865159 1428167.3134928637, 785474.725026611 1428001.7329487095, 785510.2598746442 1427944.4304206567))",13138.918918918918,114.6251234194272,13.138918918918918,18.65205479206076,1850000.0,131.38918918918918,10.098560793255245,155.90702357494996,110.5,47.0,72.0,179.0,245067.8355841194,44967.950000000004,1,0,27.93522267206478,19.02834008097166,4.45928427329158e-05,0.2902572997976294,0.11566156589754616,0.19747980453859437,150.0
